R,L
1354,1849
1354,1618
1354,831
1354,1322
1355,1355
1355,811
1355,1731
1355,2235
1355,1377
1356,1356
1356,1998
1356,2162
1357,1357
1357,1115
1357,1340
1357,2233
1357,889
1357,572
1357,681
1357,843
1358,1358
1358,658
1358,460
1358,378
1358,660
1359,1359
1359,168
1359,383
1360,1360
1360,1361
1360,297
1360,1330
1360,2163
1360,1477
1360,1070
1361,1361
1361,1360
1361,1362
1361,2023
1361,2024
1361,2114
1361,772
1361,1786
1361,1985
1361,2192
1362,1362
1362,1361
1362,1292
1362,2258
1362,1579
1362,2048
1362,971
1362,725
1362,2044
1362,1516
1362,600
1362,2106
1363,1363
1363,2065
1363,2290
1363,1471
1363,2155
1364,1364
1364,337
1364,1054
1364,319
1364,1225
1364,2014
1364,934
1364,957
1364,2015
1364,266
1364,183
1364,1220
1364,408
1364,547
1364,1302
1364,220
1364,2152
1365,1365
1365,1369
1365,2164
1366,1366
1366,2232
1367,1367
1367,113
1367,322
1367,946
1367,1652
1367,460
1367,373
1367,2095
1368,1368
1368,1908
1369,1369
1369,177
1369,689
1369,1107
1369,1030
1369,1365
1370,1370
1370,1055
1370,1420
1370,1111
1370,1811
1370,1577
1370,1684
1370,1827
1371,1371
1372,1372
1372,1346
1372,1423
1372,1350
1372,1115
1372,1425
1372,1230
1372,1466
1372,1886
1372,992
1372,509
1372,445
1372,1047
1372,1500
1373,1373
1374,1374
1374,1952
1374,2097
1375,1375
1375,1377
1375,1610
1375,2280
1375,1997
1375,1653
1376,1376
1376,514
1376,1955
1376,2142
1377,1377
1377,1375
1377,1954
1377,2326
1377,2315
1377,1116
1377,2337
1377,1355
1377,2077
1378,1378
1379,1379
1379,750
1379,613
1379,1386
1380,1380
1380,420
1381,1381
1382,1382
1383,1383
1383,2171
1384,1384
1384,132
1384,2139
1385,1385
1386,1386
1386,387
1386,1551
1386,1379
1387,1387
1387,2000
1387,2195
1387,1541
1387,257
1388,1388
1389,1389
1389,637
1390,1390
1391,1391
1391,566
1391,1270
1392,1392
1392,966
1392,95
1392,916
1392,931
1392,546
1392,412
1392,2050
1392,920
1392,1857
1392,1069
1392,1772
1392,2284
1392,1528
1393,1393
1393,1219
1393,2280
1394,1394
1394,1395
1394,824
1394,1289
1394,1563
1395,1395
1395,1394
1395,1524
1396,1396
1396,1598
1396,1525
1396,1897
1397,1397
1397,1732
1397,1753
1397,978
1397,1773
1397,945
1398,1398
1398,716
1398,1642
1399,1399
1399,1235
1400,1400
1400,2186
1400,666
1401,1401
1401,181
1401,534
1402,1402
1402,1898
1403,1403
1403,1519
1404,1404
1404,2196
1405,1405
1405,2148
1405,1183
1405,1572
1406,1406
1406,44
1406,400
1406,1567
1406,1755
1406,847
1406,1917
1406,1762
1406,1978
1407,1407
1407,2305
1407,1829
1407,2111
1408,1408
1408,1048
1408,352
1408,286
1408,708
1408,1679
1408,2108
1408,1834
1408,687
1408,2189
1408,777
1408,709
1408,588
1409,1409
1409,1412
1409,266
1409,1126
1409,43
1409,23
1409,337
1409,638
1409,1201
1409,36
1409,407
1409,690
1409,335
1409,409
1409,122
1409,853
1409,841
1409,818
1409,582
1409,800
1409,817
1409,822
1409,820
1409,915
1410,1410
1410,458
1410,1411
1410,1412
1410,1763
1410,1220
1410,2323
1411,1411
1411,1410
1411,2178
1411,1221
1411,2305
1411,1348
1412,1412
1412,1190
1412,1409
1412,1410
1412,409
1412,1201
1412,638
1412,1008
1412,1721
1412,36
1412,1120
1412,582
1412,1696
1412,818
1413,1413
1413,1030
1413,1770
1413,578
1413,1482
1414,1414
1414,1101
1414,2238
1415,1415
1415,529
1415,528
1416,1416
1416,2254
1416,1858
1416,1260
1417,1417
1418,1418
1419,1419
1419,2085
1420,1420
1420,1245
1420,1421
1420,1036
1420,931
1420,688
1420,686
1420,1923
1420,587
1420,2062
1420,1680
1420,1694
1420,2358
1420,1055
1420,1111
1420,1370
1420,1811
1420,1577
1420,1331
1420,1034
1420,2133
1420,2349
1420,1731
1420,2212
1420,2301
1421,1421
1421,1420
1421,2261
1421,2235
1421,2267
1421,2234
1421,155
1421,803
1421,1785
1421,2226
1421,1901
1421,1289
1421,834
1422,1422
1423,1423
1423,1424
1423,1350
1423,1372
1423,1115
1423,1425
1423,1230
1423,598
1423,1466
1423,1886
1423,992
1423,509
1423,445
1423,1047
1423,1116
1423,1500
1424,1424
1424,1423
1424,444
1424,1425
1424,439
1424,872
1424,806
1425,1425
1425,1423
1425,1424
1425,1350
1425,1372
1425,1115
1425,1230
1425,598
1425,1466
1425,624
1425,1886
1425,992
1425,445
1425,509
1425,1047
1425,1948
1425,2221
1426,1426
1426,1995
1426,1462
1427,1427
1427,2074
1427,1587
1427,915
1427,220
1428,1428
1428,1115
1428,405
1429,1429
1429,1924
1429,1288
1430,1430
1430,939
1430,1764
1430,1316
1430,1742
1430,918
1430,628
1430,2366
1430,2386
1431,1431
1431,1277
1431,1870
1431,2181
1431,1246
1431,1993
1432,1432
1432,382
1432,314
1432,725
1432,1079
1432,1874
1432,591
1433,1433
1433,63
1433,381
1433,674
1433,2384
1433,1865
1433,2225
1434,1434
1434,846
1435,1435
1435,1096
1435,554
1435,733
1435,263
1435,72
1436,1436
1436,951
1436,1565
1436,1959
1436,2097
1436,1631
1437,1437
1437,743
1438,1438
1438,450
1439,1439
1439,964
1439,2038
1439,811
1439,2245
1439,2376
1440,1440
1440,2298
1440,987
1440,2018
1440,1579
1440,2385
1440,2019
1440,2235
1441,1441
1442,1442
1442,2206
1442,1998
1443,1443
1443,2143
1444,1444
1444,15
1444,1329
1445,1445
1445,705
1445,385
1445,2055
1445,922
1446,1446
1447,1447
1448,1448
1448,605
1448,1830
1449,1449
1449,749
1449,1565
1449,1028
1449,2198
1450,1450
1450,1516
1450,2039
1451,1451
1451,446
1452,1452
1452,2102
1452,1211
1452,856
1453,1453
1453,1180
1453,699
1453,2181
1454,1454
1455,1455
1455,142
1455,1339
1455,832
1455,1641
1455,1179
1456,1456
1456,655
1456,461
1457,1457
1457,339
1457,1508
1458,1458
1458,155
1458,2359
1458,960
1458,635
1459,1459
1459,596
1459,1343
1459,1562
1459,1897
1459,790
1459,357
1460,1460
1460,1713
1461,1461
1461,1498
1461,2020
1461,2098
1461,2317
1461,1161
1461,2030
1462,1462
1462,1298
1462,2197
1462,914
1462,1426
1463,1463
1463,1646
1464,1464
1464,1959
1465,1465
1465,835
1465,654
1465,936
1465,786
1465,1817
1465,2047
1465,2107
1466,1466
1466,1423
1466,1425
1466,1372
1466,624
1466,1760
1466,2294
1466,600
1466,1242
1467,1467
1468,1468
1468,1479
1468,1922
1468,1923
1468,2059
1469,1469
1469,743
1470,1470
1470,649
1470,1899
1471,1471
1471,1039
1471,1025
1471,1182
1471,1810
1471,1363
1471,1073
1472,1472
1473,1473
1473,634
1473,876
1473,2115
1473,1521
1474,1474
1474,1018
1474,1906
1475,1475
1475,994
1475,1248
1475,2167
1475,2227
1475,1852
1476,1476
1476,2112
1476,2250
1477,1477
1477,2036
1477,1360
1477,876
1478,1478
1479,1479
1479,1468
1479,2112
1479,480
1479,2127
1480,1480
1481,1481
1481,2103
1482,1482
1482,384
1482,1413
1483,1483
1483,1657
1483,786
1483,1669
1483,1767
1484,1484
1484,909
1484,2020
1484,1073
1484,1627
1484,2335
1484,1883
1485,1485
1486,1486
1486,629
1486,1570
1486,1890
1486,1076
1486,815
1486,723
1487,1487
1487,131
1487,891
1487,1488
1487,1922
1487,1923
1487,2253
1487,1663
1487,2223
1488,1488
1488,1487
1488,2179
1488,2180
1488,2141
1488,2265
1488,1663
1488,515
1488,1090
1488,1765
1488,1272
1488,2225
1488,573
1488,2286
1489,1489
1489,2143
1489,1514
1489,1994
1489,2292
1489,2367
1489,625
1490,1490
1490,1712
1491,1491
1491,1785
1491,566
1491,1773
1492,1492
1492,1838
1493,1493
1493,783
1493,391
1493,255
1493,1653
1493,1610
1493,2281
1493,278
1493,1870
1494,1494
1495,1495
1495,873
1495,2291
1496,1496
1497,1497
1497,1803
1497,1832
1498,1498
1498,1300
1498,1461
1498,2359
1499,1499
1499,1592
1499,2114
1499,1609
1500,1500
1500,1115
1500,1892
1500,564
1500,1372
1500,992
1500,1423
1501,1501
1501,542
1501,2075
1502,1502
1502,331
1503,1503
1503,1313
1503,542
1503,1698
1503,424
1503,1166
1503,790
1503,2128
1503,2206
1503,1623
1504,1504
1505,1505
1506,1506
1506,413
1506,804
1506,414
1506,1658
1506,416
1506,1047
1506,236
1506,2036
1506,479
1507,1507
1507,147
1507,234
1507,596
1507,701
1507,1533
1507,2128
1507,1983
1507,1065
1508,1508
1508,172
1508,1457
1508,2050
1508,95
1508,917
1508,920
1508,999
1508,1148
1508,2284
1508,221
1509,1509
1509,1957
1509,513
1509,1713
1509,2306
1509,450
1509,1847
1509,2335
1510,1510
1510,1511
1510,72
1510,1608
1511,1511
1511,1510
1511,1512
1511,1652
1511,572
1511,2084
1512,1512
1512,1511
1512,1234
1512,1086
1512,455
1512,294
1512,1652
1513,1513
1513,1999
1513,803
1513,1318
1513,2000
1513,1660
1513,590
1514,1514
1514,1516
1514,1985
1514,1935
1514,1489
1514,2331
1515,1515
1515,1612
1516,1516
1516,1514
1516,1450
1516,1238
1516,1809
1516,1362
1517,1517
1517,1579
1517,2391
1517,1033
1518,1518
1518,353
1519,1519
1519,1403
1520,1520
1521,1521
1521,1473
1522,1522
1522,2234
1522,1528
1522,583
1522,2209
1522,2046
1523,1523
1523,615
1523,423
1524,1524
1524,251
1524,1308
1524,2041
1524,1395
1524,1789
1524,1549
1524,2103
1524,1935
1524,2027
1524,932
1524,1101
1525,1525
1525,354
1525,421
1525,303
1525,130
1525,593
1525,248
1525,301
1525,394
1525,65
1525,835
1525,438
1525,701
1525,1396
1525,1215
1526,1526
1526,276
1526,1665
1527,1527
1527,759
1527,1868
1527,1330
1527,1654
1527,1125
1527,980
1527,297
1527,1711
1528,1528
1528,913
1528,1529
1528,1848
1528,2166
1528,908
1528,1522
1528,1392
1528,987
1529,1529
1529,1528
1529,603
1530,1530
1530,759
1530,297
1530,456
1530,277
1530,952
1530,1630
1530,1689
1530,631
1531,1531
1531,1888
1531,400
1531,17
1532,1532
1532,2203
1532,1090
1533,1533
1533,1507
1533,2128
1533,1104
1533,2075
1534,1534
1535,1535
1535,1685
1535,1630
1536,1536
1536,1183
1536,385
1536,1184
1536,804
1536,2241
1537,1537
1538,1538
1539,1539
1539,494
1539,962
1539,973
1539,970
1539,1910
1539,142
1540,1540
1540,1260
1540,1541
1540,1601
1540,764
1540,2313
1541,1541
1541,1260
1541,1540
1541,1387
1542,1542
1543,1543
1543,941
1543,17
1543,90
1543,1893
1544,1544
1544,279
1545,1545
1545,2276
1546,1546
1546,2365
1547,1547
1547,1883
1548,1548
1548,761
1549,1549
1549,1789
1549,1524
1549,2079
1549,807
1549,607
1549,2324
1550,1550
1550,1102
1550,2163
1551,1551
1551,444
1551,1386
1552,1552
1552,1898
1552,995
1552,1087
1552,1642
1552,1652
1553,1553
1553,1554
1553,617
1553,2348
1553,2366
1553,1996
1553,976
1554,1554
1554,1553
1554,485
1554,1202
1554,288
1554,1347
1554,1937
1554,236
1554,2105
1554,2284
1554,994
1554,2050
1554,2345
1555,1555
1556,1556
1556,346
1557,1557
1557,2382
1558,1558
1558,1898
1558,1597
1558,1748
1558,1712
1558,1884
1559,1559
1560,1560
1560,1763
1560,318
1561,1561
1561,408
1561,1848
1561,2335
1561,2321
1562,1562
1562,423
1562,593
1562,596
1562,1940
1562,1343
1562,1459
1562,438
1563,1563
1563,2266
1563,2314
1563,2118
1563,1394
1564,1564
1564,133
1565,1565
1565,1436
1565,1449
1565,2139
1566,1566
1566,2170
1566,1101
1566,2381
1566,2031
1566,1842
1567,1567
1567,1406
1567,1110
1567,1740
1567,875
1567,1337
1568,1568
1568,1188
1569,1569
1569,1048
1569,588
1569,2280
1569,1082
1569,862
1569,710
1570,1570
1570,549
1570,570
1570,2114
1570,1486
1570,1785
1571,1571
1571,1763
1571,1806
1572,1572
1572,2177
1572,2260
1572,1812
1572,1262
1572,1405
1573,1573
1574,1574
1574,150
1574,1150
1574,1007
1575,1575
1576,1576
1576,1651
1577,1577
1577,688
1577,1055
1577,777
1577,1420
1577,1111
1577,1370
1577,1811
1578,1578
1578,2053
1578,2112
1578,1973
1578,1816
1578,1856
1578,1997
1578,1119
1578,2146
1578,1253
1579,1579
1579,131
1579,1580
1579,1180
1579,542
1579,1292
1579,1139
1579,1940
1579,799
1579,2018
1579,2243
1579,1924
1579,2019
1579,984
1579,1440
1579,1362
1579,1517
1579,2258
1579,1848
1579,2039
1580,1580
1580,1579
1580,1940
1580,799
1580,2018
1580,1153
1580,2243
1580,1924
1580,2019
1580,2016
1581,1581
1581,1312
1581,1088
1581,2235
1581,1667
1581,1075
1582,1582
1582,1170
1583,1583
1584,1584
1584,2360
1584,2348
1584,1869
1584,2216
1584,1600
1585,1585
1585,1348
1585,2289
1586,1586
1586,1134
1586,853
1586,1875
1586,2351
1586,1014
1586,408
1587,1587
1587,933
1587,319
1587,1054
1587,853
1587,1796
1587,1134
1587,1224
1587,957
1587,1676
1587,1427
1588,1588
1588,931
1588,930
1588,1877
1588,1927
1588,1673
1588,2250
1589,1589
1589,1590
1590,1590
1590,1589
1590,1591
1591,1591
1591,1590
1591,751
1592,1592
1592,1499
1593,1593
1593,747
1593,695
1593,1299
1594,1594
1594,1129
1594,244
1594,1665
1594,2109
1594,1960
1594,1667
1594,2329
1595,1595
1595,2380
1595,2195
1595,765
1596,1596
1597,1597
1597,1558
1597,2314
1597,618
1597,2131
1597,2367
1597,2132
1598,1598
1598,1396
1598,1065
1598,2003
1598,462
1598,1865
1599,1599
1599,1343
1599,423
1599,1897
1599,438
1600,1600
1600,2163
1600,1714
1600,1351
1600,1621
1600,2280
1600,1584
1600,2283
1600,2161
1601,1601
1601,1243
1601,1774
1601,1540
1602,1602
1602,2229
1602,1289
1602,2299
1602,1856
1602,2323
1602,2059
1602,2318
1602,1018
1603,1603
1603,898
1603,1250
1603,1712
1603,2271
1604,1604
1604,1057
1605,1605
1605,745
1605,1649
1606,1606
1606,2285
1606,1608
1606,1118
1606,2372
1606,2310
1607,1607
1607,284
1607,528
1607,2083
1608,1608
1608,1258
1608,1510
1608,1086
1608,1342
1608,1606
1609,1609
1609,2300
1609,1499
1610,1610
1610,1375
1610,1611
1610,1493
1610,1997
1610,573
1611,1611
1611,1610
1611,535
1611,738
1611,1870
1611,2112
1611,1997
1611,1165
1611,1314
1611,534
1611,1075
1611,2053
1611,257
1611,1653
1612,1612
1612,358
1612,1515
1612,611
1613,1613
1613,215
1613,1318
1613,1892
1613,2243
1614,1614
1615,1615
1615,498
1615,660
1615,1643
1616,1616
1616,1891
1617,1617
1617,619
1617,2050
1617,1840
1618,1618
1618,1007
1618,1067
1618,1354
1618,507
1618,1033
1619,1619
1619,1620
1619,977
1619,875
1619,1085
1619,2398
1619,2375
1620,1620
1620,1619
1620,432
1620,977
1620,564
1620,1000
1620,1116
1621,1621
1621,1622
1621,795
1621,1084
1621,1600
1621,2283
1622,1622
1622,1621
1622,1240
1622,500
1623,1623
1623,278
1623,1198
1623,450
1623,764
1623,1503
1624,1624
1625,1625
1625,870
1626,1626
1626,1141
1626,1028
1626,749
1626,2215
1627,1627
1627,1484
1627,2153
1628,1628
1628,1937
1628,1011
1629,1629
1629,1798
1629,1347
1629,1984
1630,1630
1630,1654
1630,297
1630,299
1630,759
1630,1530
1630,167
1630,778
1630,1535
1631,1631
1631,2097
1631,1436
1631,1981
1631,1232
1631,1945
1632,1632
1632,1162
1632,1915
1632,2106
1632,1801
1632,1754
1632,1175
1633,1633
1633,2064
1633,1694
1633,1956
1633,2023
1634,1634
1634,936
1634,2086
1634,1237
1634,273
1634,573
1634,1870
1635,1635
1635,642
1635,1322
1635,2301
1636,1636
1636,1289
1636,597
1636,2106
1636,1995
1636,2165
1636,601
1637,1637
1637,551
1637,1730
1638,1638
1638,1639
1638,420
1638,2149
1638,779
1638,1869
1638,458
1639,1639
1639,1638
1639,2326
1639,1014
1639,1942
1640,1640
1640,920
1640,2049
1640,1927
1640,2050
1640,916
1640,1775
1640,1202
1641,1641
1641,1185
1641,2168
1641,527
1641,1345
1641,390
1641,2003
1641,575
1641,1455
1642,1642
1642,749
1642,960
1642,717
1642,716
1642,1398
1642,446
1642,1087
1642,1552
1642,2277
1643,1643
1643,1897
1643,1615
1643,1230
1644,1644
1645,1645
1645,354
1645,436
1645,292
1645,514
1645,435
1645,896
1646,1646
1646,719
1646,1861
1646,1463
1647,1647
1647,891
1647,1215
1647,654
1648,1648
1648,2152
1648,411
1649,1649
1649,1605
1649,356
1649,693
1650,1650
1651,1651
1651,402
1651,526
1651,1947
1651,1130
1651,1576
1651,1131
1651,1853
1652,1652
1652,1790
1652,1263
1652,912
1652,1511
1652,1367
1652,1512
1652,714
1652,1552
1653,1653
1653,1292
1653,1493
1653,1997
1653,1375
1653,953
1653,2053
1653,1611
1654,1654
1654,2106
1654,1527
1654,44
1654,381
1654,1630
1654,297
1654,2042
1655,1655
1655,1994
1655,2177
1656,1656
1657,1657
1657,1483
1658,1658
1658,1506
1658,1774
1658,413
1659,1659
1659,1055
1659,1034
1659,1245
1659,2189
1659,1731
1659,2108
1659,1048
1659,1679
1660,1660
1660,2217
1660,1859
1660,242
1660,1513
1661,1661
1661,1952
1661,2172
1661,2168
1661,2180
1662,1662
1662,1663
1663,1663
1663,1662
1663,1487
1663,1488
1663,515
1663,1090
1663,2265
1663,909
1664,1664
1664,1129
1664,543
1664,535
1664,654
1665,1665
1665,875
1665,1594
1665,2027
1665,1526
1665,601
1665,2373
1666,1666
1666,1337
1666,1873
1667,1667
1667,2044
1667,2235
1667,1581
1667,1272
1667,1770
1667,1594
1667,1971
1668,1668
1669,1669
1669,128
1669,1483
1669,1237
1669,2238
1670,1670
1671,1671
1671,173
1671,1987
1672,1672
1672,1053
1672,2089
1672,2167
1672,2138
1672,1736
1672,2050
1672,2118
1673,1673
1673,916
1673,994
1673,1780
1673,1927
1673,1588
1673,1857
1673,2157
1673,2006
1674,1674
1674,1996
1674,1337
1674,1937
1674,1322
1675,1675
1675,395
1675,2310
1675,1164
1675,1828
1676,1676
1676,1201
1676,409
1676,266
1676,23
1676,408
1676,1054
1676,407
1676,638
1676,337
1676,819
1676,319
1676,1221
1676,2297
1676,1134
1676,853
1676,986
1676,1796
1676,1587
1677,1677
1677,725
1677,1192
1678,1678
1678,305
1679,1679
1679,1680
1679,1894
1679,1993
1679,1408
1679,710
1679,1032
1679,588
1679,2348
1679,1659
1680,1680
1680,1679
1680,1036
1680,642
1680,1055
1680,2312
1680,1420
1680,1923
1680,931
1680,2290
1680,2376
1680,2280
1681,1681
1681,2093
1681,2046
1681,1149
1681,1967
1682,1682
1682,582
1682,1683
1682,2114
1682,1120
1682,987
1682,550
1682,1868
1682,2362
1682,2089
1683,1683
1683,1682
1683,582
1683,2035
1683,1118
1683,2392
1684,1684
1684,1288
1684,1991
1684,1370
1684,1686
1685,1685
1685,1535
1686,1686
1686,1684
1686,2063
1687,1687
1688,1688
1689,1689
1689,776
1689,1530
1690,1690
1690,2244
1690,2278
1690,590
1691,1691
1691,2065
1691,2073
1691,2396
1692,1692
1692,709
1692,2360
1692,1280
1692,708
1693,1693
1693,28
1694,1694
1694,2222
1694,2358
1694,1420
1694,1633
1694,2288
1694,1902
1694,1695
1694,2021
1695,1695
1695,2190
1695,2020
1695,155
1695,2359
1695,2159
1695,1902
1695,1694
1695,2343
1695,1075
1695,1169
1695,1987
1695,2251
1696,1696
1696,1697
1696,1412
1696,2225
1696,1160
1697,1697
1697,1696
1697,274
1697,1698
1697,1198
1697,1031
1698,1698
1698,1165
1698,1697
1698,274
1698,783
1698,1975
1698,1503
1698,1104
1698,2053
1698,575
1699,1699
1699,1700
1699,2041
1699,559
1699,1169
1700,1700
1700,1699
1700,1
1700,1744
1700,998
1701,1701
1701,1021
1701,1737
1701,1714
1701,116
1701,2293
1701,1089
1701,2248
1702,1702
1702,1856
1702,404
1702,1812
1702,1973
1702,1922
1703,1703
1703,1331
1703,758
1703,1288
1703,2063
1703,1784
1704,1704
1705,1705
1705,758
1706,1706
1706,1271
1706,1844
1706,1969
1706,1776
1706,888
1706,597
1706,2090
1706,2165
1706,1832
1707,1707
1707,1253
1708,1708
1709,1709
1709,1982
1709,949
1709,2117
1709,863
1710,1710
1710,640
1711,1711
1711,1527
1712,1712
1712,1715
1712,1603
1712,1490
1712,1558
1713,1713
1713,450
1713,1509
1713,2306
1713,601
1713,1460
1714,1714
1714,1021
1714,1737
1714,1701
1714,1052
1714,2293
1714,1600
1714,2225
1714,1966
1715,1715
1715,1712
1715,1141
1715,1261
1716,1716
1716,2159
1716,2389
1717,1717
1717,538
1717,2206
1717,1902
1718,1718
1718,438
1718,1930
1718,847
1718,1955
1718,2322
1718,1216
1718,2179
1718,1065
1718,2351
1718,1844
1719,1719
1719,872
1719,1020
1719,2134
1719,1947
1719,1175
1719,2040
1719,1916
1719,2310
1719,597
1720,1720
1721,1721
1721,1739
1721,1201
1721,639
1721,1412
1721,581
1721,2323
1721,409
1721,841
1721,818
1721,1056
1721,815
1722,1722
1722,814
1722,2101
1722,1970
1722,350
1722,2201
1722,937
1723,1723
1724,1724
1724,391
1724,255
1724,598
1725,1725
1725,566
1725,1090
1725,2309
1725,1136
1725,998
1725,1949
1726,1726
1727,1727
1727,840
1727,1288
1728,1728
1728,1905
1729,1729
1729,39
1729,1813
1729,45
1730,1730
1730,253
1730,1808
1730,1637
1730,1249
1730,1173
1731,1731
1731,289
1731,688
1731,1034
1731,1659
1731,1245
1731,2189
1731,2301
1731,2211
1731,1355
1731,2349
1731,1420
1731,2212
1732,1732
1732,1397
1732,1808
1732,2025
1733,1733
1734,1734
1735,1735
1735,1736
1735,1813
1735,2032
1735,339
1736,1736
1736,1735
1736,2022
1736,2118
1736,1754
1736,1672
1736,2049
1736,2023
1737,1737
1737,1701
1737,1714
1738,1738
1738,2355
1739,1739
1739,1721
1739,407
1739,2323
1740,1740
1740,1931
1740,1567
1740,875
1741,1741
1741,407
1741,818
1741,582
1741,1008
1742,1742
1742,2391
1742,1430
1742,2209
1743,1743
1743,252
1744,1744
1744,1700
1745,1745
1746,1746
1746,2192
1746,1984
1747,1747
1747,1326
1747,2094
1748,1748
1748,656
1748,1558
1749,1749
1749,2094
1749,1966
1749,1784
1750,1750
1750,2251
1751,1751
1751,168
1751,364
1751,856
1752,1752
1752,1091
1752,2219
1752,2272
1752,1118
1752,1075
1753,1753
1753,1063
1753,1397
1753,422
1753,1995
1753,1881
1753,2151
1754,1754
1754,1770
1754,1736
1754,1281
1754,1632
1754,2126
1754,1959
1754,2158
1755,1755
1755,847
1755,1406
1755,544
1755,1818
1755,1963
1755,2146
1755,2349
1756,1756
1756,810
1756,2353
1756,2332
1756,2107
1756,2143
1756,1806
1757,1757
1757,2334
1758,1758
1758,996
1759,1759
1760,1760
1760,257
1760,1337
1760,1466
1760,725
1760,1249
1760,544
1761,1761
1761,802
1761,1943
1762,1762
1762,1763
1762,10
1762,1077
1762,1917
1762,1349
1762,1406
1762,540
1762,1874
1763,1763
1763,1762
1763,1410
1763,1560
1763,1571
1763,2245
1763,1804
1763,45
1764,1764
1764,1168
1764,1430
1764,939
1764,1853
1764,256
1764,315
1764,2386
1765,1765
1765,131
1765,891
1765,837
1765,2253
1765,1272
1765,1488
1765,2225
1766,1766
1766,655
1766,2279
1766,707
1767,1767
1767,1972
1767,1483
1767,2393
1767,2266
1768,1768
1768,2187
1769,1769
1769,1038
1769,2109
1769,2212
1770,1770
1770,1060
1770,578
1770,242
1770,1413
1770,1896
1770,1754
1770,1667
1770,1272
1770,2307
1770,1091
1770,2348
1771,1771
1771,2205
1771,1163
1771,1952
1772,1772
1772,1773
1772,1347
1772,2340
1772,2050
1772,1392
1773,1773
1773,1772
1773,1491
1773,1397
1773,1995
1774,1774
1774,1658
1774,2054
1774,1601
1774,1075
1774,1188
1774,1243
1774,2320
1775,1775
1775,1035
1775,1970
1775,1640
1775,617
1775,686
1775,1927
1775,2358
1775,688
1775,2391
1776,1776
1776,1706
1776,704
1776,888
1776,597
1776,601
1777,1777
1777,1126
1777,820
1777,39
1777,638
1777,409
1777,841
1778,1778
1779,1779
1779,714
1779,1989
1780,1780
1780,846
1780,1673
1780,932
1780,779
1781,1781
1781,714
1781,2216
1781,2226
1782,1782
1782,1821
1782,509
1782,964
1783,1783
1783,637
1783,2103
1784,1784
1784,1749
1784,1703
1785,1785
1785,1491
1785,1242
1785,1312
1785,1421
1785,1848
1785,1570
1785,1858
1786,1786
1786,1787
1786,1268
1786,455
1786,2089
1786,1361
1786,1790
1786,2217
1787,1787
1787,1786
1787,1911
1787,2174
1787,1843
1787,1232
1787,2084
1788,1788
1788,2053
1788,242
1788,2204
1788,2394
1788,2377
1788,2343
1789,1789
1789,2102
1789,2069
1789,1524
1789,1549
1789,1029
1790,1790
1790,1652
1790,1992
1790,2191
1790,1786
1791,1791
1791,2163
1791,1904
1792,1792
1792,2210
1792,2294
1793,1793
1793,870
1793,1948
1793,858
1793,2331
1793,2360
1794,1794
1794,1996
1794,1166
1795,1795
1796,1796
1796,1587
1796,319
1796,1302
1796,408
1796,1676
1796,841
1796,933
1797,1797
1797,1833
1797,1834
1797,1835
1798,1798
1798,1799
1798,1629
1798,1195
1798,937
1798,746
1798,1933
1799,1799
1799,1798
1799,503
1799,1984
1799,2201
1799,1970
1799,1245
1800,1800
1801,1801
1801,1802
1801,2061
1801,1632
1801,1262
1802,1802
1802,1801
1802,1183
1803,1803
1803,353
1803,1940
1803,1497
1803,2091
1803,512
1803,2338
1803,392
1804,1804
1804,2009
1804,1095
1804,1763
1805,1805
1806,1806
1806,1571
1806,285
1806,1905
1806,2188
1806,2120
1806,2171
1806,1756
1807,1807
1807,927
1808,1808
1808,378
1808,254
1808,253
1808,1730
1808,740
1808,2198
1808,1732
1808,1837
1808,321
1808,2041
1808,322
1809,1809
1809,1308
1809,1516
1810,1810
1810,1840
1810,2184
1810,1471
1811,1811
1811,1812
1811,2194
1811,1420
1811,1111
1811,1370
1811,1577
1812,1812
1812,1811
1812,2233
1812,1971
1812,980
1812,1702
1812,1572
1812,1935
1812,2342
1812,2080
1813,1813
1813,1729
1813,1735
1813,2341
1813,2032
1814,1814
1814,1929
1814,482
1814,2180
1814,544
1814,2118
1814,2059
1814,2127
1815,1815
1815,1208
1815,692
1815,206
1815,143
1815,1100
1815,850
1815,2029
1815,2232
1815,1944
1815,2264
1815,1150
1815,2147
1815,2330
1815,2103
1816,1816
1816,1313
1816,2112
1816,1973
1816,1856
1816,1578
1816,2039
1817,1817
1817,394
1817,786
1817,700
1817,1465
1818,1818
1818,1819
1818,767
1818,1755
1818,1878
1818,1347
1819,1819
1819,1818
1819,2063
1819,2256
1820,1820
1820,1948
1821,1821
1821,1782
1821,1846
1821,795
1822,1822
1822,263
1822,2325
1823,1823
1824,1824
1825,1825
1825,2339
1825,2209
1825,1263
1825,2158
1825,714
1825,2247
1826,1826
1826,1294
1826,982
1826,1057
1827,1827
1827,925
1827,1895
1827,2156
1827,1370
1828,1828
1828,1675
1829,1829
1829,1407
1829,2305
1829,1230
1830,1830
1830,1448
1831,1831
1832,1832
1832,2168
1832,1497
1832,2181
1832,1910
1832,574
1832,2141
1832,1706
1833,1833
1833,1834
1833,1835
1833,1797
1834,1834
1834,1833
1834,978
1834,1408
1834,2189
1834,777
1834,708
1834,1797
1835,1835
1835,1833
1835,2237
1835,1797
1836,1836
1836,1878
1836,1856
1837,1837
1837,1808
1838,1838
1838,1843
1838,1342
1838,2352
1838,1492
1838,2295
1838,2045
